                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.5002,                 0.9824,                 1.6023,                0.90295,                0.87697,                0.93674,                0.55915,                      0,                    inf,                      0,               0.005446,               0.005446,               0.005446
                     48,                  1.543,                 1.0304,                 1.6647,                0.88914,                0.86026,                0.91046,                0.52375,                      0,                    inf,                      0,               0.005347,               0.005347,               0.005347
                     49,                 1.5421,                 1.0028,                  1.599,                0.94449,                0.85874,                0.94624,                0.56446,                      0,                    inf,                      0,               0.005248,               0.005248,               0.005248
                     50,                 1.4967,                0.97432,                 1.6158,                0.95405,                0.88959,                0.95209,                0.56493,                      0,                    inf,                      0,               0.005149,               0.005149,               0.005149
                     51,                 1.4776,                0.93888,                 1.5775,                0.95003,                0.88328,                0.94056,                0.56469,                      0,                    inf,                      0,                0.00505,                0.00505,                0.00505
                     52,                 1.5392,                0.99918,                 1.6456,                0.94562,                0.85174,                0.92831,                0.53001,                      0,                    inf,                      0,               0.004951,               0.004951,               0.004951
                     53,                 1.5105,                0.93437,                 1.5947,                0.93174,                0.90426,                0.95288,                 0.5757,                      0,                    inf,                      0,               0.004852,               0.004852,               0.004852
                     54,                 1.5069,                0.97958,                 1.6218,                0.90648,                0.89905,                0.94503,                0.54247,                      0,                    inf,                      0,               0.004753,               0.004753,               0.004753
                     55,                 1.4785,                0.94522,                 1.5774,                0.95575,                0.81765,                0.92024,                 0.4947,                      0,                    inf,                      0,               0.004654,               0.004654,               0.004654
                     56,                  1.483,                0.92715,                  1.573,                 0.9593,                0.89218,                0.96054,                0.57805,                      0,                    inf,                      0,               0.004555,               0.004555,               0.004555
                     57,                 1.4836,                0.90407,                 1.5702,                0.94821,                0.89905,                0.95729,                0.56556,                      0,                    inf,                      0,               0.004456,               0.004456,               0.004456
                     58,                 1.4831,                0.94703,                 1.5993,                0.94782,                0.89274,                0.95729,                0.57753,                      0,                    inf,                      0,               0.004357,               0.004357,               0.004357
                     59,                  1.507,                0.94039,                 1.5843,                0.92954,                0.91554,                0.95853,                0.57938,                      0,                    inf,                      0,               0.004258,               0.004258,               0.004258
                     60,                 1.4689,                0.93483,                 1.5889,                0.90957,                0.75394,                0.86252,                0.49096,                      0,                    inf,                      0,               0.004159,               0.004159,               0.004159
                     61,                 1.4258,                0.90145,                 1.5753,                0.95475,                0.92114,                0.96045,                0.56732,                      0,                    inf,                      0,                0.00406,                0.00406,                0.00406
                     62,                 1.4434,                 0.8929,                 1.5697,                0.89687,                0.82302,                0.89228,                0.51717,                      0,                    inf,                      0,               0.003961,               0.003961,               0.003961
                     63,                 1.4413,                0.90775,                 1.5859,                0.90813,                0.90426,                0.94334,                0.57122,                      0,                    inf,                      0,               0.003862,               0.003862,               0.003862
                     64,                 1.4186,                0.89205,                  1.567,                0.93315,                0.92744,                0.96328,                0.59893,                      0,                    inf,                      0,               0.003763,               0.003763,               0.003763
                     65,                 1.4506,                0.88415,                 1.5511,                0.93201,                0.91798,                0.96109,                 0.5959,                      0,                    inf,                      0,               0.003664,               0.003664,               0.003664
                     66,                 1.4271,                0.88924,                 1.5353,                0.94184,                0.92114,                0.96471,                0.59685,                      0,                    inf,                      0,               0.003565,               0.003565,               0.003565
                     67,                 1.4396,                0.90074,                 1.5768,                0.94408,                 0.8959,                0.95129,                0.57374,                      0,                    inf,                      0,               0.003466,               0.003466,               0.003466
                     68,                 1.4591,                0.91676,                 1.5632,                0.93632,                0.91483,                0.95198,                0.57426,                      0,                    inf,                      0,               0.003367,               0.003367,               0.003367
                     69,                 1.4094,                0.87702,                 1.5608,                0.92079,                0.91684,                0.95677,                0.56165,                      0,                    inf,                      0,               0.003268,               0.003268,               0.003268
                     70,                 1.4081,                0.87405,                 1.5342,                0.96872,                0.90852,                  0.969,                0.58461,                      0,                    inf,                      0,               0.003169,               0.003169,               0.003169
                     71,                 1.4174,                0.87695,                 1.5445,                 0.9517,                0.93691,                0.97313,                0.61353,                      0,                    inf,                      0,                0.00307,                0.00307,                0.00307
                     72,                 1.3945,                0.87575,                  1.518,                0.95457,                0.92795,                0.97343,                0.61465,                      0,                    inf,                      0,               0.002971,               0.002971,               0.002971
                     73,                 1.3863,                0.84677,                  1.512,                 0.9448,                0.91784,                0.96509,                0.58413,                      0,                    inf,                      0,               0.002872,               0.002872,               0.002872
                     74,                 1.3461,                0.80654,                 1.4902,                0.94183,                0.91943,                0.96545,                0.61231,                      0,                    inf,                      0,               0.002773,               0.002773,               0.002773
                     75,                 1.3803,                0.83223,                 1.4924,                 0.9303,                0.93691,                0.97189,                0.58942,                      0,                    inf,                      0,               0.002674,               0.002674,               0.002674
                     76,                 1.3662,                0.81771,                 1.4789,                0.95019,                0.91483,                0.96173,                0.59569,                      0,                    inf,                      0,               0.002575,               0.002575,               0.002575
                     77,                 1.3864,                0.83542,                 1.5089,                0.96376,                0.92275,                0.97015,                0.61452,                      0,                    inf,                      0,               0.002476,               0.002476,               0.002476
                     78,                 1.3622,                0.81664,                 1.5072,                0.94896,                0.92429,                0.96596,                0.61896,                      0,                    inf,                      0,               0.002377,               0.002377,               0.002377
                     79,                 1.3697,                0.82525,                 1.4997,                0.94486,                  0.919,                0.96442,                0.60271,                      0,                    inf,                      0,               0.002278,               0.002278,               0.002278
                     80,                 1.3665,                0.83634,                  1.505,                0.96804,                0.92114,                0.97342,                0.61212,                      0,                    inf,                      0,               0.002179,               0.002179,               0.002179
                     81,                 1.3618,                0.82451,                 1.4877,                0.96251,                0.94322,                0.97211,                0.61294,                      0,                    inf,                      0,                0.00208,                0.00208,                0.00208
                     82,                 1.3628,                0.81944,                 1.4866,                0.97383,                0.93908,                0.97659,                0.62132,                      0,                    inf,                      0,               0.001981,               0.001981,               0.001981
                     83,                 1.3217,                0.77336,                 1.4558,                0.95182,                0.93486,                0.97262,                0.60837,                      0,                    inf,                      0,               0.001882,               0.001882,               0.001882
                     84,                 1.3422,                0.79794,                 1.4971,                0.93376,                0.93691,                0.96645,                0.61914,                      0,                    inf,                      0,               0.001783,               0.001783,               0.001783
                     85,                 1.3297,                0.80246,                 1.4865,                0.92057,                0.94322,                0.96842,                0.61124,                      0,                    inf,                      0,               0.001684,               0.001684,               0.001684
                     86,                 1.3119,                0.79993,                 1.4644,                0.95755,                0.92502,                0.96682,                0.62163,                      0,                    inf,                      0,               0.001585,               0.001585,               0.001585
                     87,                 1.3212,                0.77185,                 1.4707,                0.97304,                0.91798,                0.96768,                0.62455,                      0,                    inf,                      0,               0.001486,               0.001486,               0.001486
                     88,                 1.3115,                0.77588,                 1.4376,                0.95145,                0.92725,                0.96485,                0.60707,                      0,                    inf,                      0,               0.001387,               0.001387,               0.001387
                     89,                 1.3109,                0.77294,                 1.4473,                0.94922,                0.94341,                0.96734,                0.62415,                      0,                    inf,                      0,               0.001288,               0.001288,               0.001288
                     90,                 1.2321,                0.71483,                 1.5295,                0.96092,                0.93068,                0.97524,                0.62113,                      0,                    inf,                      0,               0.001189,               0.001189,               0.001189
                     91,                 1.2149,                0.66056,                 1.4742,                0.94128,                0.95899,                0.97879,                0.63472,                      0,                    inf,                      0,                0.00109,                0.00109,                0.00109
                     92,                 1.2085,                0.66743,                 1.5168,                0.94833,                0.92114,                0.97043,                0.60614,                      0,                    inf,                      0,               0.000991,               0.000991,               0.000991
                     93,                 1.1865,                0.65337,                 1.4639,                0.94679,                0.95416,                0.97458,                0.63113,                      0,                    inf,                      0,               0.000892,               0.000892,               0.000892
                     94,                 1.1827,                 0.6618,                 1.4848,                0.94205,                0.95899,                0.97364,                0.61325,                      0,                    inf,                      0,               0.000793,               0.000793,               0.000793
                     95,                 1.1757,                0.66031,                 1.4771,                0.94745,                0.96694,                0.97757,                0.62992,                      0,                    inf,                      0,               0.000694,               0.000694,               0.000694
                     96,                 1.1604,                0.65397,                 1.4531,                0.94205,                0.96845,                0.97415,                0.63505,                      0,                    inf,                      0,               0.000595,               0.000595,               0.000595
                     97,                  1.166,                0.63199,                 1.4469,                0.95368,                 0.9653,                0.97736,                0.63171,                      0,                    inf,                      0,               0.000496,               0.000496,               0.000496
                     98,                 1.1462,                0.62107,                  1.426,                 0.9515,                0.95899,                0.97707,                0.63629,                      0,                    inf,                      0,               0.000397,               0.000397,               0.000397
                     99,                 1.1582,                0.64099,                 1.4733,                 0.9413,                 0.9611,                0.97626,                 0.6368,                      0,                    inf,                      0,               0.000298,               0.000298,               0.000298
